H1	L1	V1
6.186640413784494e-18	2.4204933844262468e-18	2.434294992052836e-19
6.1826907438395584e-18	2.4098526800973417e-18	2.4717520898704943e-19
6.148087608449798e-18	2.409387118640969e-18	2.537807591575521e-19
6.143321403041293e-18	2.4158520923462723e-18	2.565298675634101e-19
6.186886490546199e-18	2.399907302389247e-18	2.731356949982445e-19
6.197964055368744e-18	2.4048240096251773e-18	2.809121747452426e-19
6.151086615928132e-18	2.4027166556100207e-18	2.87412557909723e-19
6.147243755743976e-18	2.3903059401726927e-18	3.1078894749985036e-19
6.192062993561538e-18	2.404110362644526e-18	3.16037941458761e-19
6.1985229410899685e-18	2.395449583323203e-18	3.1874117652077895e-19
6.164949956340492e-18	2.3895327135319916e-18	3.262075546990867e-19
6.150026292701287e-18	2.4006708607523247e-18	3.187710458970916e-19
6.18541918641463e-18	2.3833497328837963e-18	3.197700338771749e-19
6.2107662597649355e-18	2.3846337240152524e-18	3.3426822800018556e-19
6.1712344656465544e-18	2.389032232166814e-18	3.3980816071997885e-19
6.151075069286367e-18	2.3721989752327952e-18	3.4546525179288004e-19
6.192655528620939e-18	2.3838490140052543e-18	3.435659952967611e-19
6.210655132433058e-18	2.3808499663804823e-18	3.5287524755692365e-19
6.180956461372543e-18	2.3688080789391422e-18	3.746883560958592e-19
6.1589973988739675e-18	2.382194820742951e-18	3.7962734694179254e-19
6.185417953355472e-18	2.3682262473002716e-18	3.9207614425732153e-19
6.219326898265432e-18	2.3635488553611957e-18	3.9433932583203507e-19
6.192368006730852e-18	2.3732041209752054e-18	3.9431831682588653e-19
6.158167496554972e-18	2.3550376591397126e-18	4.0610371388542545e-19
6.188752681411791e-18	2.3618882936006443e-18	4.0283701418840402e-19
6.221043668392345e-18	2.3660268502556206e-18	4.1303868811865475e-19
6.1961227960335634e-18	2.349057049555567e-18	4.2888475045175077e-19
6.168459706978641e-18	2.3610952909738403e-18	4.266158455231898e-19
6.185754768042209e-18	2.3535296491528115e-18	4.305566828690841e-19
6.2206917307401206e-18	2.342248992853081e-18	4.372469011585603e-19
6.2118256890316806e-18	2.3540074735465797e-18	4.480114605112711e-19
6.1695532258590074e-18	2.3392437499573634e-18	4.548734668971252e-19
6.1841562024792995e-18	2.3392363210052062e-18	4.665574363841885e-19
6.227335053752521e-18	2.347678572695927e-18	4.852149689131186e-19
6.212847169454936e-18	2.3318094451988014e-18	4.869582552275539e-19
6.180409471144758e-18	2.3383688725701226e-18	5.030908836658466e-19
6.185739303953856e-18	2.3368220883736207e-18	5.0531856895068415e-19
6.2195140208506145e-18	2.321294094718364e-18	4.98644899633419e-19
6.22593123289423e-18	2.331177826167117e-18	5.065369461757127e-19
6.185342026009367e-18	2.3241909331319797e-18	5.088206595579412e-19
6.182202495132384e-18	2.3157845904758827e-18	5.257872194535765e-19
6.226485530883678e-18	2.3265566888407437e-18	5.3503955210327105e-19
6.2270982457681436e-18	2.3132309682169975e-18	5.354433198051488e-19
6.190093269270167e-18	2.312772099004973e-18	5.459191140599018e-19
6.1883185848304e-18	2.31853399792802e-18	5.555964066135493e-19
6.2213366641806375e-18	2.301505199043969e-18	5.624270066761743e-19
6.2333707161774395e-18	2.3077212247311117e-18	5.694813624107817e-19
6.2019369818328875e-18	2.304622171346407e-18	5.885339953701386e-19
6.184356375902865e-18	2.293428126326536e-18	5.991370291690018e-19
6.222013093852075e-18	2.3053297326292903e-18	5.907283098186801e-19
6.239724602290824e-18	2.2939375296986247e-18	5.902400892507209e-19
6.203701197317055e-18	2.2903610706700544e-18	5.952522889764163e-19
6.1902736329335834e-18	2.2978366345932487e-18	6.082483212472709e-19
6.219968870808797e-18	2.2811246929561845e-18	6.197121628790822e-19
6.2401627502153084e-18	2.2851947122788172e-18	6.246488802240271e-19
6.2175704795998325e-18	2.2849924659523608e-18	6.399927925415026e-19
6.188961117314852e-18	2.2720899247780473e-18	6.450789113556727e-19
6.215791476173979e-18	2.2812155378592437e-18	6.408054693144786e-19
6.2490865045412555e-18	2.275179369317988e-18	6.569659891193271e-19
6.219334395404595e-18	2.2675593355093567e-18	6.700029468407772e-19
6.1927649220290236e-18	2.2735144858535982e-18	6.704287978818484e-19
6.219786935885406e-18	2.2624667712698607e-18	6.8388842757619e-19
6.244270556693936e-18	2.261307790097224e-18	6.744996738880788e-19
6.2299554453816384e-18	2.2623265436728166e-18	6.64734885332719e-19
6.200249382672041e-18	2.2506306748131358e-18	6.772983150583344e-19
6.209621272570965e-18	2.2575804132292718e-18	6.829095437650976e-19
6.249807886411431e-18	2.2543177794167597e-18	6.954135641165317e-19
6.2375424783127556e-18	2.2422978532792655e-18	6.984893095076967e-19
6.1996577609193746e-18	2.2510477018874728e-18	6.919274219081813e-19
6.215320625502393e-18	2.2417328739813846e-18	6.968689475864243e-19
6.246258863725801e-18	2.2361765070367236e-18	7.053635216327153e-19
6.240659319485601e-18	2.2412910699569303e-18	7.041077956079773e-19
6.211687481626644e-18	2.227063844096518e-18	7.113453291597358e-19
6.208962043204554e-18	2.232947007967524e-18	7.244363904543125e-19
6.2461399336705135e-18	2.2324376105321763e-18	7.210329990390759e-19
6.2495870180532355e-18	2.218438070628429e-18	7.127886493211534e-19
6.211169168408115e-18	2.2287123281329735e-18	7.029671860784488e-19
6.211614734829236e-18	2.2181373683510368e-18	7.063403215296126e-19
6.246557639381731e-18	2.2104040190526423e-18	7.098410505246668e-19
6.250204922336435e-18	2.2204310403325703e-18	7.081457883718301e-19
6.222217117527649e-18	2.2046241369648943e-18	7.206506202787295e-19
6.211604727376936e-18	2.2070173152393904e-18	7.182734233432579e-19
6.240096349295395e-18	2.210914380416493e-18	7.104963024745854e-19
6.2593202085184234e-18	2.194603621800541e-18	7.156021482602355e-19
6.227120599460382e-18	2.2037076878400007e-18	7.163106369478953e-19
6.209062324409765e-18	2.1981923911294915e-18	7.234063535009241e-19
6.2444243883374284e-18	2.1853379561588027e-18	7.220353817232568e-19
6.259550886378181e-18	2.1962640763407067e-18	7.094006999354751e-19
6.2321743898224806e-18	2.1832460026819125e-18	7.136775434293984e-19
6.2161523624373046e-18	2.1802547391269822e-18	7.061453994402326e-19
6.236762148358403e-18	2.1881003214604825e-18	6.945877050445414e-19
6.262540948929699e-18	2.171123473812e-18	7.0626843482192195e-19
6.24343492223771e-18	2.1770836898767716e-18	7.064677364683973e-19
6.213804688410297e-18	2.1763938807820884e-18	7.008496035053277e-19
6.236495756742048e-18	2.1594932379500663e-18	6.954542424884404e-19
6.264472321143521e-18	2.1714118857620473e-18	6.882688755086853e-19
6.244976782094492e-18	2.1628869870520647e-18	6.853922073691429e-19
6.220785011758276e-18	2.1527951117522283e-18	6.758553832307589e-19
6.234222468267264e-18	2.164667994572074e-18	6.836439895747306e-19
6.262826031411411e-18	2.14815748202981e-18	6.953599126142307e-19
6.254810772643774e-18	2.1484237069520126e-18	6.920928681957357e-19
6.221852132474017e-18	2.155593025051991e-18	6.812505439162174e-19
6.230698411689915e-18	2.136403443097961e-18	6.642771659723834e-19
6.2668658813335536e-18	2.1449607444682085e-18	6.5835933810635895e-19
6.2585180562238885e-18	2.1407904653442667e-18	6.585926032984528e-19
6.2268990334244596e-18	2.1259345713275536e-18	6.573408197465951e-19
6.231843732967832e-18	2.1398368425354655e-18	6.661719284922906e-19
6.260121455085121e-18	2.1269001832168366e-18	6.657488671629967e-19
6.265964571895967e-18	2.120667325804061e-18	6.513933435913977e-19
6.2343877300997995e-18	2.1321482315062854e-18	6.493535441124696e-19
6.2257024620234875e-18	2.113814047592639e-18	6.488803351396774e-19
6.263498368281565e-18	2.116370553601927e-18	6.50279070199015e-19
6.269903214681034e-18	2.1209160906021124e-18	6.527759659857249e-19
6.237321334204779e-18	2.101842663400872e-18	6.495956387282713e-19
6.2297661464615575e-18	2.110865780483861e-18	6.426385727644939e-19
6.25704842407713e-18	2.106756291348039e-18	6.278634890167684e-19
6.272520872380631e-18	2.0940037602145407e-18	6.2492392511609e-19
6.245587153267747e-18	2.1056702303653273e-18	6.303562435887506e-19
6.226370897338136e-18	2.0929761899258058e-18	6.317888048598888e-19
6.255917484466132e-18	2.089499543506971e-18	6.312412808215645e-19
6.277656927566441e-18	2.098246847882928e-18	6.263349895761899e-19
6.249750583820852e-18	2.0790576018720385e-18	6.2113181494407e-19
6.229241904521436e-18	2.083748067387437e-18	6.191020050635766e-19
6.2541830907591436e-18	2.085092325275091e-18	6.133110857930535e-19
6.276606424478241e-18	2.0676298921306145e-18	6.09648491870356e-19
6.257667864597812e-18	2.0795840244051325e-18	6.193966118714793e-19
6.231185958306789e-18	2.0723885702987557e-18	6.218999219376547e-19
6.248566802420552e-18	2.060950273151733e-18	6.059215860670499e-19
6.280412891846972e-18	2.0728795803265262e-18	5.966637040452428e-19
6.263641420774093e-18	2.0580785999561496e-18	5.909204826323472e-19
6.233437230786616e-18	2.056240852423956e-18	5.861254276609974e-19
6.248623503495607e-18	2.0616906490325317e-18	5.935771071536072e-19
6.277687752420948e-18	2.0443016273752326e-18	5.906050712549835e-19
6.26953720703784e-18	2.052151327409287e-18	5.905888038749904e-19
6.237805561984359e-18	2.0507897355808186e-18	5.892050614104807e-19
6.24337575590549e-18	2.0376163900809757e-18	5.7996923014188915e-19
6.2808946302771e-18	2.048288526606703e-18	5.8656379571266175e-19
6.276695005545963e-18	2.0368585647525752e-18	5.852649972599268e-19
6.239834332669242e-18	2.0285039262823724e-18	5.794452267370234e-19
6.244657428702667e-18	2.038135819986818e-18	5.812701066081617e-19
6.278192250104472e-18	2.0235027163222282e-18	5.727206563783125e-19
6.279104815896245e-18	2.0253108236881856e-18	5.599304762090202e-19
6.249346043773865e-18	2.0301950586176037e-18	5.476426355889028e-19
6.2408790363373406e-18	2.0130306419615867e-18	5.428751056224504e-19
6.2742170863432145e-18	2.0210039393474088e-18	5.515241501302447e-19
6.288474412985005e-18	2.016858559830116e-18	5.458125185985786e-19
6.2521914963329724e-18	2.0040485753677486e-18	5.383084589027296e-19
6.239782051540105e-18	2.0145270849960454e-18	5.425649580511485e-19
6.276303328635761e-18	2.001278676279136e-18	5.3284782651494235e-19
6.288685479101455e-18	1.998961224404613e-18	5.232792649941453e-19
6.2583637322704e-18	2.007400967826011e-18	5.23535434557419e-19
6.2430662260112925e-18	1.992287270750504e-18	5.195470649624782e-19
6.269877004253876e-18	1.996922773422711e-18	5.120136287017189e-19
6.29299571172233e-18	1.9937308936486912e-18	4.978317065224176e-19
6.268361003226882e-18	1.980427117423001e-18	4.870253440698332e-19
6.241109292355856e-18	1.9904567153097102e-18	4.792497582817218e-19
6.2685950069387435e-18	1.9797407035962045e-18	4.655672998655204e-19
6.2973959943647896e-18	1.9748724938166087e-18	4.604991104431565e-19
6.270892186754178e-18	1.985326017440347e-18	4.640963878084925e-19
6.245070838972247e-18	1.9691966040184394e-18	4.640874048951231e-19
6.2667375444724635e-18	1.971025700454974e-18	4.468209392603295e-19
6.2965764295149646e-18	1.9741631276220007e-18	4.364897613272835e-19
6.282025362036884e-18	1.9570587011479926e-18	4.3195502590279397e-19
6.246858240542188e-18	1.9647598482504973e-18	4.210013182976758e-19
6.262274594260123e-18	1.9600607052433926e-18	4.226685071143166e-19
6.300668392378187e-18	1.9499705884241844e-18	4.166854258758824e-19
6.2868759556287074e-18	1.9604830820448944e-18	4.087896452613792e-19
6.2503800090293674e-18	1.9502705130566808e-18	3.871294599887866e-19
6.262402412999722e-18	1.947840080520851e-18	3.5732389749380477e-19
6.299591154248535e-18	1.9524407398259013e-18	3.5684500522014653e-19
6.2929672287303884e-18	1.936331062644388e-18	3.5856687771921515e-19
6.256738789695596e-18	1.9404625783984243e-18	3.4787322944986267e-19
6.258684141701555e-18	1.9396061827593943e-18	3.447413673397874e-19
6.2998674011563445e-18	1.9274330850876823e-18	3.3773948618728563e-19
6.3018182590925146e-18	1.938105633817377e-18	3.2000079910499047e-19
6.2595096988290906e-18	1.93063298925372e-18	3.1462472572711736e-19
6.258349548375272e-18	1.924056215187628e-18	3.0425753358290304e-19
6.297585842841201e-18	1.9315369313196554e-18	2.888199670247711e-19
6.305889206245047e-18	1.9161989969826856e-18	2.831624566231266e-19
6.2716637341136925e-18	1.916864974585099e-18	2.7023546371635727e-19
6.2554694212304974e-18	1.9210061654522513e-18	2.55673445831744e-19
6.2937966275870785e-18	1.906080921136216e-18	2.4115484033618176e-19
6.315650649174172e-18	1.915775681272723e-18	2.2982507790583985e-19
6.275113764340651e-18	1.9121540745418896e-18	2.278856675246267e-19
6.255648949573744e-18	1.8998207454383914e-18	2.2361201983221235e-19
6.2958527046873074e-18	1.912124553949523e-18	2.074829692988784e-19
6.315679052358956e-18	1.898723379334849e-18	1.925794146398364e-19
6.283461149593108e-18	1.8932406789429682e-18	1.9234788672448804e-19
6.259505983538407e-18	1.9033493006798457e-18	1.867722597366582e-19
6.288835009466532e-18	1.8864932931810782e-18	1.7528988370078924e-19
6.3227020342761674e-18	1.892108745233696e-18	1.6635537195862684e-19
6.292675785656947e-18	1.8946178320019525e-18	1.6276059855270124e-19
6.2574384210800886e-18	1.879749323278539e-18	1.5386132882268527e-19
6.289818658835152e-18	1.891236273223616e-18	1.2975652655881123e-19
6.324739042660579e-18	1.8822149927952928e-18	1.1918257825797679e-19
6.298167473353124e-18	1.8711512226141618e-18	1.1133052796298566e-19
6.264786423896704e-18	1.8831852303481687e-18	1.0337745787116763e-19
6.284801723151347e-18	1.8699692409805847e-18	1.0463752423695763e-19
6.3255038596263445e-18	1.869604852741019e-18	1.0342242527105866e-19
6.313177794047972e-18	1.8781588308223137e-18	9.527714602679023e-20
6.2659045338523834e-18	1.8618667995532998e-18	8.054016542486276e-20
6.281102598147109e-18	1.8692867273222512e-18	7.559712790571794e-20
6.32994659866701e-18	1.867363926717705e-18	7.254792372934995e-20
6.315564973521171e-18	1.850089616518061e-18	6.132384901550863e-20
6.274532314620372e-18	1.8632408392909347e-18	5.095447101886706e-20
6.2823501194160485e-18	1.8538970871393557e-18	5.070380162575735e-20
6.3251759436286686e-18	1.8470146410085526e-18	3.809367346797228e-20
6.32807710326161e-18	1.8622909508291576e-18	1.8360560593941503e-20
6.2798611089374275e-18	1.8453775550524217e-18	1.2428148812265337e-20
6.276938325077094e-18	1.8469285460184063e-18	9.341020437710448e-21
6.330062329856428e-18	1.8525002706380956e-18	6.0412450304104405e-21
6.333648680313512e-18	1.8343749924469757e-18	-2.654214039859213e-21
6.286339282205657e-18	1.8427741899926854e-18	-6.870477589494231e-22
6.2810923860917534e-18	1.8390604135994117e-18	-1.0871811332908878e-21
6.325011823958169e-18	1.829499096397316e-18	-1.588919409143701e-20
6.34039104627283e-18	1.842745299959799e-18	-2.6150361122848153e-20
6.298314178153286e-18	1.8321912835578296e-18	-3.5378864474741846e-20
6.276143664241492e-18	1.827954741236336e-18	-2.642640160633891e-20
6.325179276585084e-18	1.8360288289224046e-18	-2.811152971168766e-20
6.3501527236343895e-18	1.819221411809241e-18	-5.142806154364607e-20
6.300267784983107e-18	1.8226621020567646e-18	-5.282842319159788e-20
6.281752631639921e-18	1.825865406842594e-18	-6.672389489245696e-20
6.3249383319709784e-18	1.8122181584072637e-18	-7.739760114476284e-20
6.3487953646527474e-18	1.8244565422478944e-18	-7.028835295356692e-20
6.316870770417952e-18	1.8199420627509304e-18	-7.730304956219252e-20
6.2815298915622725e-18	1.8125127927073368e-18	-8.201963985318931e-20
6.31816134576239e-18	1.8204856288799075e-18	-9.576247702820163e-20
6.361278890896705e-18	1.80586625157446e-18	-1.0341208814624037e-19
6.3206133946509946e-18	1.807414699368256e-18	-1.0060488126170107e-19
6.284660035939487e-18	1.810829204890377e-18	-1.0641464749313363e-19
6.3226589473278886e-18	1.798318051239166e-18	-1.139957797606115e-19
6.3569252227882886e-18	1.809200639461504e-18	-1.1456824760048874e-19
6.333223887169187e-18	1.8057024887384485e-18	-1.2538332633876885e-19
6.293817172274736e-18	1.795537376385384e-18	-1.6029953109199366e-19
6.3126452854499836e-18	1.806019326319056e-18	-1.6857228700040466e-19
6.366344250128012e-18	1.7946969992059885e-18	-1.6234982906221766e-19
6.344926255807191e-18	1.789793429946245e-18	-1.7257562919169187e-19
6.290787617502256e-18	1.7985102590114074e-18	-1.747839265837055e-19
6.317952892642523e-18	1.78581543790731e-18	-1.7846008199625797e-19
6.365486933196906e-18	1.7910947753982057e-18	-1.8781117299944318e-19
6.35030190372876e-18	1.795443942620437e-18	-1.9391441187044495e-19
6.307906346277177e-18	1.7824120289309627e-18	-2.0241539270098006e-19
6.3106768835462635e-18	1.7915324860510726e-18	-2.136053798742994e-19
6.364714660600225e-18	1.7843982938122847e-18	-2.2218005707413743e-19
6.3671525571296e-18	1.7747428516985017e-18	-2.2704317671430263e-19
6.306980424611243e-18	1.7860455517820918e-18	-2.354790509982105e-19
6.312973571186281e-18	1.77474631103882e-18	-2.4794496954395123e-19
6.370485684016925e-18	1.776233045556261e-18	-2.5917258057491175e-19
6.366716158612133e-18	1.7847553864476155e-18	-2.71541765904885e-19
6.321829177987255e-18	1.7702212075366514e-18	-2.806018823644821e-19
6.3143112186814146e-18	1.7773010181461124e-18	-2.8293086246495905e-19
6.362334474185975e-18	1.774763063298478e-18	-2.8808291832793014e-19
6.385171678522163e-18	1.7619322586996743e-18	-2.961526817699218e-19
6.328719604247481e-18	1.7723085108780467e-18	-3.0273108223841986e-19
6.309365085203435e-18	1.7641199561735216e-18	-3.1132268336146176e-19
6.370288166062602e-18	1.7627633089336988e-18	-3.1700937018209055e-19
6.3855178713184955e-18	1.773974199431328e-18	-3.275914803130865e-19
6.3368657687777645e-18	1.7593613340117213e-18	-3.358988050791416e-19
6.31857273535938e-18	1.7640700873826815e-18	-3.481219645011612e-19
6.3608278593875785e-18	1.7664933566054887e-18	-3.696090457412481e-19
6.39691786955175e-18	1.7500070238246794e-18	-3.751449684386485e-19
6.353721728588661e-18	1.7619966356132124e-18	-3.844442375961645e-19
6.312712678166287e-18	1.7572714267540453e-18	-3.918794865127106e-19
6.365889391507072e-18	1.7493225541409897e-18	-3.872583509253669e-19
6.402539762764012e-18	1.76498236255894e-18	-3.9290793596721863e-19
6.35630572993332e-18	1.751087485187068e-18	-4.0430542697374046e-19
6.327039610392793e-18	1.750403983657917e-18	-4.088762395918301e-19
6.360496909936589e-18	1.7602610921319506e-18	-4.146342203871598e-19
6.4013155739659374e-18	1.741485588104183e-18	-4.2192620024102967e-19
6.3783996119519674e-18	1.7477644725592786e-18	-4.28495351552142e-19
6.326506163252725e-18	1.750760382360819e-18	-4.377720386429103e-19
6.356984890232176e-18	1.7390464985139334e-18	-4.396882360766122e-19
6.414714633715861e-18	1.7530336169304022e-18	-4.457444163719634e-19
6.380740856430012e-18	1.7461707740269595e-18	-4.62321867320835e-19
6.334154345317969e-18	1.7382540793706325e-18	-4.739501552685393e-19
6.3620354269231884e-18	1.751858881699278e-18	-4.675297151148914e-19
6.406814053223151e-18	1.7350636836546436e-18	-4.643005787802017e-19
6.399684888534316e-18	1.735539062221778e-18	-4.671368719576284e-19
6.3458979703675884e-18	1.745234665503607e-18	-4.746204969657425e-19
6.3512930615085585e-18	1.728994840966624e-18	-4.8392275650046755e-19
6.420781138450845e-18	1.74198199459348e-18	-4.776193190331518e-19
6.407403611598468e-18	1.7425238280019498e-18	-4.805892608434953e-19
6.345943120126444e-18	1.7281324353837461e-18	-4.861392935590498e-19
6.3647211799235095e-18	1.741247586295566e-18	-4.809543274727356e-19
6.413233765086983e-18	1.7303063195024015e-18	-4.824684435302608e-19
6.415141688008524e-18	1.724903348413925e-18	-5.062064570142428e-19
6.369672049199076e-18	1.737184650819554e-18	-5.162494203625752e-19
6.352169077657399e-18	1.7236217550693055e-18	-4.991635352839988e-19
6.417222745658174e-18	1.7300541745554767e-18	-5.044987844042252e-19
6.43506318066373e-18	1.7368170912697554e-18	-5.157246666480799e-19
6.3653563853802235e-18	1.7220846076441711e-18	-5.101562148888442e-19
6.362446610265492e-18	1.7317195998894853e-18	-5.043736750595113e-19
6.419795202491416e-18	1.7267582030779052e-18	-5.112307576019415e-19
6.430746726546178e-18	1.716954362387854e-18	-5.15236746822081e-19
6.390896799400753e-18	1.7295575475942523e-18	-4.971713491961529e-19
6.361465129855455e-18	1.7191622336104236e-18	-4.98919566920447e-19
6.4110390626461834e-18	1.7207082496647419e-18	-5.1566842727100635e-19
6.453264224878832e-18	1.7306987850584283e-18	-5.100810490465729e-19
6.392638908096145e-18	1.7161550339215659e-18	-5.139797967385437e-19
6.3624388203186406e-18	1.7226584238426652e-18	-5.150145665865799e-19
6.4232135319989996e-18	1.7231679841603075e-18	-5.122325455076967e-19
6.448071173256424e-18	1.709391863629795e-18	-5.182841501737957e-19
6.410306252091536e-18	1.720645768358268e-18	-5.109926087586944e-19
6.3764762429239234e-18	1.716828346213613e-18	-5.083395523820501e-19
6.406427635333121e-18	1.7117823568604167e-18	-5.11255651307602e-19
6.46426047522266e-18	1.7222669787085527e-18	-5.125166750265767e-19
6.426576985206163e-18	1.7127800171380952e-18	-5.106925215491793e-19
6.3697877730427534e-18	1.7147917918283903e-18	-5.08928315032413e-19
6.419373656365864e-18	1.7178204034609412e-18	-5.051667135714365e-19
6.4647404681667795e-18	1.705064603983118e-18	-4.98599050719876e-19
6.432420482534709e-18	1.712535603025503e-18	-5.072031361270802e-19
6.391957640554496e-18	1.7104510498361624e-18	-5.131444856022157e-19
6.407363880257649e-18	1.7057978523265927e-18	-5.09749265543905e-19
6.4683440229030786e-18	1.7172968153168403e-18	-5.111236558865309e-19
6.457238957696192e-18	1.7085978522017318e-18	-5.135644657587862e-19
6.387326033031105e-18	1.7080758977175253e-18	-5.214087820787435e-19
6.414233988075534e-18	1.7132522419543311e-18	-5.179216089921466e-19
6.4779880742100684e-18	1.6997274461297655e-18	-5.151663782252094e-19
6.453889222093144e-18	1.70524981993704e-18	-5.212624162143863e-19
6.408353602306026e-18	1.7073520928680827e-18	-5.105588805378385e-19
6.4157445307572125e-18	1.6996009984191974e-18	-5.054946566087745e-19
6.468060168555781e-18	1.7095934126438289e-18	-5.097627645181076e-19
6.479941568322376e-18	1.7046970628824167e-18	-5.096680837517304e-19
6.41447639273867e-18	1.7011700065889246e-18	-5.1422930289143215e-19
6.409302728045445e-18	1.7079373967693936e-18	-5.160902052203761e-19
6.4835020146293585e-18	1.695941124744561e-18	-5.233437097515638e-19
6.4819545489249135e-18	1.699237563323674e-18	-5.385186783136714e-19
6.424671903731004e-18	1.7030016637513825e-18	-5.183511598676686e-19
6.422379030588547e-18	1.6946581261964211e-18	-5.122133125073261e-19
6.4692687598346805e-18	1.7042245665018627e-18	-5.31756642779951e-19
6.496682585908012e-18	1.700471027765814e-18	-5.180771723996144e-19
6.444293772937596e-18	1.695489706291628e-18	-5.172898037870166e-19
6.411405530938537e-18	1.7027457599293208e-18	-5.20088591689421e-19
6.4814796955140105e-18	1.691949299551758e-18	-5.142171117418428e-19
6.504533250383212e-18	1.6918779832916371e-18	-5.216481729690377e-19
6.446295753847358e-18	1.698333827537959e-18	-5.161375396659253e-19
6.430739214617024e-18	1.68956557147005e-18	-5.228192774455564e-19
6.4711147735112046e-18	1.6971449751077936e-18	-5.335088814328499e-19
6.5083709141783525e-18	1.6974772705538818e-18	-5.217008507927618e-19
6.474523698592892e-18	1.6886163984831696e-18	-5.278131575430136e-19
6.422835309075632e-18	1.6983947265936122e-18	-5.367243223041176e-19
6.473163383397565e-18	1.6893670380773812e-18	-5.293382504672305e-19
6.525570707210205e-18	1.6853426959752853e-18	-5.295357678810807e-19
6.472957207780901e-18	1.6961287741571215e-18	-5.254978493211903e-19
6.438238713356185e-18	1.6827529923191445e-18	-5.23934657793561e-19
6.477802834475352e-18	1.6903147530183373e-18	-5.293246794403194e-19
6.5164387968482646e-18	1.6962900611496875e-18	-5.211983929937145e-19
6.4996222742570245e-18	1.6810153387880111e-18	-5.160821195540136e-19
6.4434522438893134e-18	1.6927154224536299e-18	-5.191085011484906e-19
6.466161906200296e-18	1.686582963212449e-18	-5.195275673532749e-19
6.537604774313897e-18	1.676380695574798e-18	-5.216325032183484e-19
6.503201153013175e-18	1.6921055653899481e-18	-5.172626930163032e-19
6.448555459450876e-18	1.6813382844145487e-18	-5.194597896428364e-19
6.4807824478785e-18	1.6804140235907808e-18	-5.131500382073941e-19
6.5254572527155e-18	1.6918780674118974e-18	-5.076137049732514e-19
6.520753141443516e-18	1.6773477816406924e-18	-5.184170720387045e-19
6.467663467284787e-18	1.6836604626302389e-18	-5.071791631170174e-19
6.465103744125289e-18	1.6858563377002017e-18	-4.945080274720003e-19
6.538709049275556e-18	1.6713127581071014e-18	-4.907392818178654e-19
6.535003689999188e-18	1.6838036134558218e-18	-4.955736121311441e-19
6.466536557644137e-18	1.6785109944487715e-18	-4.805750623939172e-19
6.481869438528892e-18	1.672000149436778e-18	-4.648704812143303e-19
6.5367501197755195e-18	1.686471554011521e-18	-4.802225781255393e-19
6.535965580379945e-18	1.6737460785273546e-18	-4.734742958946392e-19
6.492814883161516e-18	1.6742717686677593e-18	-4.665035965801065e-19
6.4745578822318336e-18	1.6814034095620936e-18	-4.622464564995541e-19
6.532878781827407e-18	1.6657909442236496e-18	-4.598222145905421e-19
6.561193219900036e-18	1.6757159374561047e-18	-4.633491980163071e-19
6.49306127734321e-18	1.676402842863983e-18	-4.459305380253719e-19
6.4811179759213095e-18	1.6630418780786542e-18	-4.378668536998041e-19
6.543173458204092e-18	1.6778922641788828e-18	-4.319573704630295e-19
6.5549292023309995e-18	1.6718925055386546e-18	-4.332650191727073e-19
6.5150927113274725e-18	1.6645226200395671e-18	-4.3091204809094437e-19
6.4872634538373584e-18	1.674861853324167e-18	-4.049101514277009e-19
6.530086876216112e-18	1.6615009666500696e-18	-4.0585713210966676e-19
6.577131458070112e-18	1.6648666127982512e-18	-3.9790543374486225e-19
6.5240286787639385e-18	1.6715555637564748e-18	-3.823267811394285e-19
6.485918455678089e-18	1.656935456955779e-18	-3.9122253691082653e-19
6.542700135349312e-18	1.668045528070527e-18	-3.7986527721267773e-19
6.5727314794966e-18	1.6669535333159445e-18	-3.709484414178319e-19
6.537827243546868e-18	1.6556214374195446e-18	-3.673803166611062e-19
6.504430771996801e-18	1.6679333429060708e-18	-3.56521952986301e-19
6.5283702782535295e-18	1.6580495422176561e-18	-3.535536100691975e-19
6.583383099095541e-18	1.6542276804111417e-18	-3.4162352597684637e-19
6.55655738725813e-18	1.6647915453762102e-18	-3.3482878004986003e-19
6.499916979486612e-18	1.6513685758131781e-18	-3.32785575607681e-19
6.5394554872496835e-18	1.6562026231166855e-18	-3.1538400061851735e-19
6.586995317264902e-18	1.660381216001364e-18	-3.0564044253888407e-19
6.559844732781118e-18	1.6477936524660446e-18	-2.9665758569250285e-19
6.5208560070220935e-18	1.6580187658878586e-18	-2.875381478922287e-19
6.533144208696806e-18	1.652678046085839e-18	-2.920836588129771e-19
6.587156899209467e-18	1.6438441235464792e-18	-2.8296740057228575e-19
6.581529048825041e-18	1.6550880033158122e-18	-2.752506313152594e-19
6.520228431771201e-18	1.6451006797923043e-18	-2.7132249802725537e-19
6.535648383502483e-18	1.6442203796092152e-18	-2.528583934903985e-19
6.5957114568789555e-18	1.6527759096848568e-18	-2.497218341746818e-19
6.585186663766576e-18	1.640641647853341e-18	-2.520093238282302e-19
6.538059032642916e-18	1.6453697609467601e-18	-2.4519864670032325e-19
6.537794578147577e-18	1.6454258894155683e-18	-2.447426958001848e-19
6.587691682369854e-18	1.6346683374816412e-18	-2.3601461337764143e-19
6.603108110424235e-18	1.6439245235224303e-18	-2.2402570369927987e-19
6.5458233688488334e-18	1.6376799109707761e-18	-2.1158406526090385e-19
6.535189721088756e-18	1.6329145644992968e-18	-2.0822799620143265e-19
